::1 - - [26/Jun/2022:20:36:36 +0000] "GET /api/users/verify HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:27:33 +0000] "GET /api/users/d4bf2046-7a50-4f61-bc54-df8ac0e40afc/customers/ HTTP/1.1" 404 196 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:27:33 +0000] "GET /api/users/d4bf2046-7a50-4f61-bc54-df8ac0e40afc/customers/ HTTP/1.1" 404 196 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:27:33 +0000] "GET /api/users/verify HTTP/1.1" 200 37 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:27:34 +0000] "GET /api/users/verify HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:28:07 +0000] "GET /api/users/d4bf2046-7a50-4f61-bc54-df8ac0e40afc/customers/ HTTP/1.1" 404 196 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:28:07 +0000] "GET /api/users/verify HTTP/1.1" 200 54 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:28:07 +0000] "GET /api/users/d4bf2046-7a50-4f61-bc54-df8ac0e40afc/customers/ HTTP/1.1" 404 196 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:28:07 +0000] "GET /api/users/verify HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:28:16 +0000] "GET /api/users/verify HTTP/1.1" 200 54 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:28:17 +0000] "GET /api/users/d4bf2046-7a50-4f61-bc54-df8ac0e40afc/customers/ HTTP/1.1" 404 196 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:28:17 +0000] "GET /api/users/verify HTTP/1.1" 200 54 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:28:17 +0000] "GET /api/users/d4bf2046-7a50-4f61-bc54-df8ac0e40afc/customers/ HTTP/1.1" 404 196 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:28:50 +0000] "GET /api/users/verify HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:28:50 +0000] "GET /api/users/d4bf2046-7a50-4f61-bc54-df8ac0e40afc/customers/ HTTP/1.1" 404 196 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:28:50 +0000] "GET /api/users/verify HTTP/1.1" 304 - "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
::1 - - [27/Jun/2022:19:28:50 +0000] "GET /api/users/d4bf2046-7a50-4f61-bc54-df8ac0e40afc/customers/ HTTP/1.1" 404 196 "http://localhost:3000/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"
